"parent","child","relation_type"
"erbagil","ERBAGIL","sibling"
"natura-media","NATURA MEDIA","sibling"
"no-spa","NO-SPA","sibling"
"oscillococcinum","OSCILLOCOCCINUM","sibling"
"ibuprom","IBUPROM","sibling"
"septabene","SEPTABENE","sibling"
"orlistat-polpharma","ORLISTAT POLPHARMA","sibling"
"nolpaza","NOLPAZA","sibling"
"ibustar","IBUSTAR","sibling"
"loratadine","LORATADINE","sibling"
"actifed","ACTIFED","sibling"
"enterol","ENTEROL","sibling"
"mezym","MEZYM","sibling"
"saridon","SARIDON","sibling"
"olydex","OLYDEX","sibling"
"escadra","ESCADRA","sibling"
"maalox","MAALOX","sibling"
"POSAMYK","posamyk","sibling"
"posamyk","POSAMYK","sibling"
"persen","PERSEN","sibling"
"nalgesin","NALGESIN","sibling"
"ipraalox","IPRAALOX","sibling"
"lamisil","LAMISIL","sibling"
"opexa","OPEXA","sibling"
"gingium","GINGIUM","sibling"
"prefemin","PREFEMIN","sibling"
"LIVOSIL","livosil","sibling"
"LIVOSIL","Livosil","sibling"
"LIVOSIL","LIVOSIL","sibling"
"livosil","LIVOSIL","sibling"
"exoderil","EXODERIL","sibling"
"vaxol","VAXOL","sibling"
"ibumetin","IBUMETIN","sibling"
"faringodol","FARINGODOL FORTE","sibling"
"claritine","CLARITINE","sibling"
"decatylen","DECATYLEN","sibling"
"metadoxil","METADOXIL","sibling"
"sedalia","SEDALIA","sibling"
"jox","JOX","sibling"
"carbosan","CARBOSAN","sibling"
"deep-heat","DEEP HEAT","sibling"
"minoxidil-inteli","MINOXIDIL INTELI","sibling"
"septanazal","SEPTANAZAL","sibling"
"iloxen","ILOXEN","sibling"
"loperamidum","LOPERAMIDUM","sibling"
"herbisland","HERBISLAND","sibling"
"valeradix","VALERADIX","sibling"
"dentalia","DENTALIA","sibling"
"linex","LINEX","sibling"
"contour","CONTOUR","sibling"
"ocutein","OCUTEIN","sibling"
"libifeme","LIBIFEME","sibling"
"hyabak","HYABAK","sibling"
"lysi","LYSI","sibling"
"vivachek","VIVACHEK","sibling"
"forlax","FORLAX","sibling"
"paranit","PARANIT","sibling"
"perspi","PERSPI","sibling"
"acti-fresh","ACTI FRESH","sibling"
"inofolic","INOFOLIC","sibling"
"alpecin","ALPECIN","sibling"
"EASYFISHOIL","easy-fishoil","sibling"
"easy-fishoil","EASYFISHOIL","sibling"
"aterolip","ATEROLIP","sibling"
"biosil","BIOSIL","sibling"
"driclor","DRICLOR","sibling"
"smarthit","SMART HIT","sibling"
"defendyl","DEFENDYL","sibling"
"equazen","EQUAZEN","sibling"
"bepanthol","BEPANTHOL","sibling"
"HYALO MAX","hyalo-max","sibling"
"hyalo-max","HYALO MAX","sibling"
"detrical","DETRICAL","sibling"
"thealoz","THEALOZ","sibling"
"neobianacid","NEOBIANACID","sibling"
"physiomer","PHYSIOMER","sibling"
"vita-d-lip","VITA-D-LIPP","sibling"
"flexiseq","FLEXISEQ","sibling"
"wellman","VITABIOTICS","sibling"
"iskial","ISKIAL","sibling"
"vitabalans","VITABALANS","sibling"
"multi-gyn","MULTI-GYN","sibling"
"wartner","WARTNER","sibling"
"kukla","KUKLA COSMETICS","sibling"
"vitiron","VITIRON","sibling"
"sambucus","SAMBUCUS","sibling"
"blueiron","BLUEIRON","sibling"
"inovo","INOVO","sibling"
"altermed","ALTERMED","sibling"
"sudocrem","SUDOCREM","sibling"
"wellwoman","VITABIOTICS","sibling"
"multi-mam","MULTI-MAM","sibling"
"dexeryl","DEXERYL","sibling"
"difolin","DIFOLIN","sibling"
"healthilife","HEALTHILIFE","sibling"
"feminella","FEMINELLA","sibling"
"DINADAX","dinadax","sibling"
"DINADAX","DINADAX","sibling"
"dinadax","DINADAX","sibling"
"EXSCAR","exscar","sibling"
"EXSCAR","BODERM","sibling"
"exscar","EXSCAR","sibling"
"SINUSALT","SINUSALT","sibling"
"himalaya","HIMALAYA","sibling"
"biotin","VITABALANS","sibling"
"pantogar","PANTOGAR","sibling"
"oiledixin","OILEDIXIN","sibling"
"estromineral-serena","ESTROMINERALE","sibling"
"testera","TESTERA","sibling"
"intimohelp","INTIMOHELP","sibling"
"superoptic","SUPEROPTIC","sibling"
"ivex","IVEX","sibling"
"rinopanteina","RINOPANTEINA","sibling"
"grozvita","GROŽVITA PRO","sibling"
"grozvita","GROŽVITA","sibling"
"lady-anion","LADY ANION","sibling"
"gollo","GOLLO","sibling"
"kelotan","KELOTAN","sibling"
"bio-kult","BIO-KULT","sibling"
"mediket","MEDIKET","sibling"
"MY GASTRIC","my-gastric","sibling"
"MY GASTRIC","MY GASTRIC","sibling"
"MY GASTRIC","SPOREBIOTIC","sibling"
"my-gastric","MY GASTRIC","sibling"
"colinox","COLINOX","sibling"
"validol","VALIDOL","sibling"
"salviasept","SALVIASEPT","sibling"
"perspirex","PERSPIREX","sibling"
"blephaclean","BLEPHACLEAN","sibling"
"klorane","KLORANE","sibling"
"INFLADERM","infladerm","sibling"
"infladerm","INFLADERM","sibling"
"RINOFLUX","rinoflux","sibling"
"rinoflux","RINOFLUX","sibling"
"CLIMENUM","climenum","sibling"
"climenum","CLIMENUM","sibling"
"profertil","PROFERTIL","sibling"
"BALANIL","balanil","sibling"
"balanil","BALANIL","sibling"
"CARDIOPILL","cardiopill","sibling"
"cardiopill","CARDIOPILL","sibling"
"IMUNOSIL VIRUFIX","imunosil-virufix","sibling"
"imunosil-virufix","IMUNOSIL VIRUFIX","sibling"
"incontinox","INCONTINOX","sibling"
"ZEIN PHARMA","zein-pharma","sibling"
"zein-pharma","ZEIN PHARMA","sibling"
"bio-oil","BIO OIL","sibling"
"FORCAPIL","forcapil","sibling"
"forcapil","FORCAPIL","sibling"
"LIBRESSE","libresse","sibling"
"libresse","LIBRESSE","sibling"
"SALVIAGALEN","salviagalen","sibling"
"salviagalen","SALVIAGALEN","sibling"
"lunestil","LUNESTIL","sibling"
"elgydium","ELGYDIUM","sibling"
"nordeplast","NORDEPLAST","sibling"
"quixx","QUIXX","sibling"
"bronchomoss","BRONCHOMOSS","sibling"
"thai","THAI","sibling"
"waya","WAYA","sibling"
"nero","NERO","sibling"
"wartie","WORTIE","sibling"
"glofix","GLOFIX","sibling"
"relizema","RELIZEMA","sibling"
"biorga","BIORGA","sibling"
"ORIOVIT","oriovit","sibling"
"ORIOVIT","Orion Pharma","sibling"
"oriovit","ORIOVIT","sibling"
"hydrovag","HYDROVAG","sibling"
"unital","UNITAL","sibling"
"fitolizyna","FITOLIZYNA","sibling"
"CONCEIVE PLUS","conceive-plus","sibling"
"CONCEIVE PLUS","Sasmar","sibling"
"conceive-plus","CONCEIVE PLUS","sibling"
"gehwol","GEHWOL","sibling"
"sinunorm","SINUNORM","sibling"
"bronchonorm","BRONCHONORM","sibling"
"NANO","nano-care","sibling"
"nano-care","NANO","sibling"
"curesupport","CURESUPPORT","sibling"
"d-lab","D-LAB","sibling"
"good-sleep","GOOD SLEEP","sibling"
"cerviron","CERVIRON","sibling"
"femarelle","FEMARELLE","sibling"
"anabox","ANABOX","sibling"
"PERMEN","permen","sibling"
"PERMEN","Walmark","sibling"
"permen","PERMEN","sibling"
"MY FLORA","my-flora","sibling"
"MY FLORA","MY FLORA","sibling"
"MY FLORA","SPOREBIOTIC","sibling"
"my-flora","MY FLORA","sibling"
"snoreeze","SNOREEZE","sibling"
"alkymer","ALKYMER","sibling"
"oculen","OCULEN","sibling"
"DERMOLIVO","dermolivo","sibling"
"DERMOLIVO","Dermolivo","sibling"
"dermolivo","DERMOLIVO","sibling"
"anaftin","ANAFTIN","sibling"
"optihepan","OPTIHEPAN","sibling"
"junior-angin","JUNIOR-ANGIN","sibling"
"ranigast","RANIGAST","sibling"
"eludril","ELUDRIL","sibling"
"NOAH","noah","sibling"
"noah","NOAH","sibling"
"boro-plus","BORO PLUS","sibling"
"AXOL PROCTO","axol","sibling"
"axol","AXOL PROCTO","sibling"
"solidu","SOLIDU","sibling"
"sedacalm","SEDACALM","sibling"
"lactoseven","VITABALANS","sibling"
"sinumoss","SINUMOSS","sibling"
"melilax","MELILAX","sibling"
"catidral","CATIDRAL","sibling"
"KARDIO START","kardio-start","sibling"
"KARDIO START","BF-ESSE","sibling"
"kardio-start","KARDIO START","sibling"
"MEFIX","mefix","sibling"
"MEFIX","MEFIX","sibling"
"MEFIX","Molnlycke","sibling"
"mefix","MEFIX","sibling"
"colief","COLIEF","sibling"
"herbamedicus","HERBAMEDICUS","sibling"
"herbamedicus","REPAHERB","sibling"
"herbamedicus","UNICATUM CHONDRO","sibling"
"BLEPHAGEL","blephagel","sibling"
"BLEPHAGEL","THEA","sibling"
"BLEPHAGEL","Blephaclean","sibling"
"blephagel","BLEPHAGEL","sibling"
"oculocin","OCULOCIN","sibling"
"globoferrina","GLOBOFERRINA","sibling"
"go-powders","GO POWDERS","sibling"
"bonum","BONUM","sibling"
"dermarays","DERMARAYS","sibling"
"samarin","SAMARIN","sibling"
"xtend","XTEND","sibling"
"happy","HAPPY","sibling"
"laxforte","LAX FORTE","sibling"
"laxforte","LAXFORTE","sibling"
"LUDOS HEILERDE","luvos","sibling"
"luvos","LUDOS HEILERDE","sibling"
"XEROSTOM","xerostom","sibling"
"xerostom","XEROSTOM","sibling"
"MILKAID","milkaid","sibling"
"milkaid","MILKAID","sibling"
"grintuss","GRINTUSS","sibling"
"atmosil","ATMOSIL","sibling"
"atmosil","SILVADEP","sibling"
"bipmsok","BiPMSok","sibling"
"coldisept","COLDISEPT","sibling"
"BEAUTYNOL","beautynol","sibling"
"beautynol","BEAUTYNOL","sibling"
"rhinomer","RHINOMER","sibling"
"seboradin","SEBORADIN","sibling"
"lactoheal","LACTO HEAL","sibling"
"sinurin","SINURIN","sibling"
"NATURES FINEST","natures-finest","sibling"
"natures-finest","NATURES FINEST","sibling"
"good-fiber","GOOD FIBER","sibling"
"remo-wax","REMO-WAX","sibling"
"prolacton","PROLACTON","sibling"
"DELMAR","delmar","sibling"
"DELMAR","Medochemie","sibling"
"delmar","DELMAR","sibling"
"abena","ABENA","sibling"
"azas","AZAS","sibling"
"FERATIN","feratin","sibling"
"feratin","FERATIN","sibling"
"fonix","FONIX","sibling"
"IMMUNECO","immuneco","sibling"
"IMMUNECO","BF-ESSE","sibling"
"immuneco","IMMUNECO","sibling"
"APATITE","apatite","sibling"
"apatite","APATITE","sibling"
"sedanorm","SEDANORM","sibling"
"linola","LINOLA","sibling"
"SAFLOHYAL","saflohyal","sibling"
"saflohyal","SAFLOHYAL","sibling"
"olefar-duo","OLEFAR DUO","sibling"
"dymatize","DYMATIZE","sibling"
"cue","CUE","sibling"
"FERTILGEN","fertilgen","sibling"
"fertilgen","FERTILGEN","sibling"
"desodrop","DESODROP","sibling"
"mousticare","MOUSITCARE","sibling"
"oftaxhyal","OFTAXHYAL","sibling"
"nurodent","NURODENT","sibling"
"exufiber","EXUFIBER","sibling"
"gastritol","GASTRITOL","sibling"
"grassolind","GRASSOLIND","sibling"
"ZIG-ZAG","zig-zag","sibling"
"zig-zag","ZIG-ZAG","sibling"
"zig-zag","AZAS","sibling"
"MANOSPAN FORTE","MANOSPAN","sibling"
"manospan","MANOSPAN","sibling"
"NORSAN","NORSAN","sibling"
"glucocard","GLUCOCARD","sibling"
"grinovita","GRINOVITA","sibling"
"CO LACTASE","co-lactase","sibling"
"co-lactase","CO LACTASE","sibling"
"OHISAN","ochisan","sibling"
"OHISAN","OCHISAN","sibling"
"OHISAN","Ibesan","sibling"
"OHISAN","ibesan","sibling"
"ochisan","OHISAN","sibling"
"GLUCOPIL","glucopil","sibling"
"glucopil","GLUCOPIL","sibling"
"recobalance","RECO BALANCE","sibling"
"ascolip","ASCOLIP","sibling"
"parodium","PARODIUM","sibling"
"hjertemagnyl","HJERTEMAGNYL","sibling"
"lecrolyn","LECROLYN","sibling"
"ocutears","OCUTEARS","sibling"
"CATIONORM","cationorm","sibling"
"CATIONORM","Santen","sibling"
"CATIONORM","CATIONORM","sibling"
"cationorm","CATIONORM","sibling"
"dentosept","DENTOSEPT","sibling"
"xymelin","XYMELIN","sibling"
"armolipid","ARMOLIPID","sibling"
"MAGNETRANS","magnetrans","sibling"
"MAGNETRANS","MAGNETRANS","sibling"
"MAGNETRANS","Magnetrans","sibling"
"MAGNETRANS","Stada","sibling"
"magnetrans","MAGNETRANS","sibling"
"nutriless","NUTRILESS","sibling"
"BIOFLAX","boflax","sibling"
"BIOFLAX","LINSEED","sibling"
"boflax","BIOFLAX","sibling"
"ODA PRO","ODA PRO","sibling"
"PRESENTA","PRESENTA","sibling"
"PRESENTA","presenta","sibling"
"presenta","PRESENTA","sibling"
"derbos","IMUNIT","sibling"
"derbos","BERBERINAS","sibling"
"gynofit","GYNOFIT","sibling"
"VIGOR","VIGOR UP","sibling"
"REXSAVIT","REXSAVIT","sibling"
"REXSAVIT","Rexsavit","sibling"
"REXSAVIT","rexsan-pharmaceuticals","sibling"
"Rexsavit","REXSAVIT","sibling"
"RINOSAN PROPO","apipharma","sibling"
"RINOSAN PROPO","Rinosan propo","sibling"
"apipharma","RINOSAN PROPO","sibling"
"apipharma","APIPOL","sibling"
"apipharma","HEMOPROPIN","sibling"
"APIPOL","apipharma","sibling"
"APIPOL","Apipol","sibling"
"SENI CLASSIC PLUS","SENI","sibling"
"HEMOPROPIN","apipharma","sibling"
"HEMOPROPIN","Hemopropin","sibling"
"ADAM&EVA","adam-eva","sibling"
"adam-eva","ADAM&EVA","sibling"
"windi","WINDI","sibling"
"lactoflorene","LACTOFLORENE","sibling"
"nosefrida","NOSEFRIDA","sibling"
"dentinale-natura","DENTINALE NATURA","sibling"
"SUPMAGNIT","SUPMAGNIT","sibling"
"SUPMAGNIT","supmagnit","sibling"
"DR. KONOPKAS","Dr. Konopkas","sibling"
"DR. KONOPKAS","dr-konopka-s","sibling"
"Dr. Konopkas","DR. KONOPKAS","sibling"
"dr-konopka-s","DR. KONOPKAS","sibling"
"FREE","FREE","sibling"
"FREE","free","sibling"
"free","FREE","sibling"
"GYNELLA","gynella","sibling"
"gynella","GYNELLA","sibling"
"parasoftin","PARASOFTIN","sibling"
"OCHISAN","OHISAN","sibling"
"supmagnit","SUPMAGNIT","sibling"
"SWISSOVIT","swissovit","sibling"
"SWISSOVIT","SWISSOVIT","sibling"
"SWISSOVIT","SwissOvit","sibling"
"swissovit","SWISSOVIT","sibling"
"SwissOvit","SWISSOVIT","sibling"
"BIORYTHM","BIORYTHM","sibling"
"BIORYTHM","biorythm","sibling"
"HARTMANN","hartmann","sibling"
"HARTMANN","Hartmann","sibling"
"HARTMANN","peha","sibling"
"hartmann","HARTMANN","sibling"
"BALMY","balmy","sibling"
"balmy","BALMY","sibling"
"Bioxsine","BIOXSINE","sibling"
"biorythm","BIORYTHM","sibling"
"magnerot","MAGNEROT","sibling"
"Dermolivo","DERMOLIVO","sibling"
"Gowipes","GOWIPES","sibling"
"SOLURO","SOLURO","sibling"
"BIOREPAIR","biorepair","sibling"
"biorepair","BIOREPAIR","sibling"
"FISHERMAN","fisherman-s-friend","sibling"
"FISHERMAN","FISHERMANS FRIEND","sibling"
"FISHERMAN","Fishermans Friend","sibling"
"fisherman-s-friend","FISHERMAN","sibling"
"Glofix","GLOFIX","sibling"
"PURESSENTIEL","puressentiel","sibling"
"puressentiel","PURESSENTIEL","sibling"
"tabex","TABEX","sibling"
"OCTENIDENT","octenident","sibling"
"OCTENIDENT","Schulke & Mayr","sibling"
"octenident","OCTENIDENT","sibling"
"NUTREND","Nutrend","sibling"
"NUTREND","FLEXIT","sibling"
"NUTREND","flexit-drink","sibling"
"Nutrend","NUTREND","sibling"
"Snoreeze","SNOREEZE","sibling"
"Dymatize","DYMATIZE","sibling"
"Ocuval","OCUVAL","sibling"
"MAGICS","Magics","sibling"
"Magics","MAGICS","sibling"
"TRAUMEEL S","Heel","sibling"
"TRAUMEEL S","heel","sibling"
"TRAUMEEL S","TRAUMEEL S","sibling"
"SALVENA","ESU LAPĖ","sibling"
"Foman","VALENTIS","sibling"
"Orivas","ECOCILLIN","sibling"
"Livosil","LIVOSIL","sibling"
"Herbapol","FITOLIZYNA","sibling"
"Excilor","EXCILOR","sibling"
"HERBION","Herbion","sibling"
"HERBION","herbion","sibling"
"HERBION","HERBION","sibling"
"Herbion","HERBION","sibling"
"ACORUS SMART BALANCE","ACORUS BALANCE","sibling"
"IPB","INNOVATIVE","sibling"
"IPB","innovative-pharma","sibling"
"INNOVATIVE","IPB","sibling"
"WINTROZEN","WINTROZEN","sibling"
"Grintuss","GRINTUSS","sibling"
"West Pharma East","ESU LAPĖ","sibling"
"West Pharma East","CITROMIX","sibling"
"West Pharma East","ŠALTALANKIŲ ALIEJUS","sibling"
"HEPEEL","Heel","sibling"
"HEPEEL","heel","sibling"
"HEPEEL","HEPEEL","sibling"
"LYMPHOMYOSOT","Heel","sibling"
"LYMPHOMYOSOT","heel","sibling"
"LYMPHOMYOSOT","LYMPHOMYOSOT","sibling"
"Mialdex","MIALDEX","sibling"
"Lotos Pharma","SINUNORM","sibling"
"Lotos Pharma","SINURIN","sibling"
"Lotos Pharma","SEDANORM","sibling"
"Lotos Pharma","BRONCHONORM","sibling"
"Lotos Pharma","HEPASAN","sibling"
"CORNEREGEL","CORNEREGEL","sibling"
"CORNEREGEL","Corneregel","sibling"
"CORNEREGEL","corneregel","sibling"
"Bionorica","KLIMADYNON","sibling"
"Bionorica","TONSILGON","sibling"
"Bionorica","MASTODYNON","sibling"
"Bionorica","CANEPHRON","sibling"
"Bionorica","SINUPRET","sibling"
"Bionorica","BRONCHIPRET","sibling"
"Bionorica","KITA","sibling"
"Inovox","INOVOX","sibling"
"NEURORUBINE","Neurorubine","sibling"
"NEURORUBINE","neurorubine","sibling"
"NEURORUBINE","NEURORUBINE","sibling"
"Neurorubine","NEURORUBINE","sibling"
"VITAKUR","Hubner","sibling"
"Hubner","VITAKUR","sibling"
"Hubner","SILICEA","sibling"
"Alpen Pharma AG","COLDISEPT","sibling"
"Bisacodyl MEDA","KITA","sibling"
"NALGESIN S","NALGESIN","sibling"
"VALERIAN FORTE","KITA","sibling"
"PROSTENAL","Prostenal","sibling"
"PROSTENAL","WALMARK","sibling"
"PROSTENAL","prostenal","sibling"
"Prostenal","PROSTENAL","sibling"
"GoImmune","SILVADEP","sibling"
"sejoy","SEJOY","sibling"
"SORBAMED","sorbamed","sibling"
"sorbamed","SORBAMED","sibling"
"MAGNEX","VITABALANS","sibling"
"DECATYL","Teva","sibling"
"Teva","DECATYL","sibling"
"TEBODONT","Dr. Wild","sibling"
"TEBODONT","dr-wild","sibling"
"Dr. Wild","TEBODONT","sibling"
"Acosedum","ACONITUM","sibling"
"GRANUDACYN","Molnlycke","sibling"
"ALP","ConvaTec","sibling"
"ALP","convatec","sibling"
"ALP","ALP","sibling"
"Nirozal","NIZORAL","sibling"
"GLUCOSAMIN-RATIOPHARM","Glucosamin-ratiopharm","sibling"
"GLUCOSAMIN-RATIOPHARM","ratiopharm","sibling"
"Glucosamin-ratiopharm","GLUCOSAMIN-RATIOPHARM","sibling"
"PERMETHRIN","KITA","sibling"
"SPASCUPREEL","Heel","sibling"
"SPASCUPREEL","heel","sibling"
"SPASCUPREEL","SPASCUPREEL","sibling"
"Eucarbon","EUCARBON","sibling"
"Omega Pharma","VITAMAX","sibling"
"Omega Pharma","MAGVIT","sibling"
"Omega Pharma","WARTNER","sibling"
"Omega Pharma","DERMALEX","sibling"
"BONES MINERALS","NEW NORDIC","sibling"
"DIALEVEL","Walmark","sibling"
"DIALEVEL","walmark","sibling"
"Daycare Booster","CURASEPT","sibling"
"Mocard Atero","SILVADEP","sibling"
"Ibesan","OHISAN","sibling"
"MOMETASONE TEVA","mometasone-teva","sibling"
"MOMETASONE TEVA","Mometasone Teva","sibling"
"MOMETASONE TEVA","MOMETASONE TEVA","sibling"
"mometasone-teva","MOMETASONE TEVA","sibling"
"ENGYSTOL","heel","sibling"
"ENGYSTOL","Heel","sibling"
"ENGYSTOL","ENGYSTOL","sibling"
"SILESSE","convatec","sibling"
"SILESSE","ConvaTec","sibling"
"foman","VALENTIS","sibling"
"magnex","VITABALANS","sibling"
"labella","LABELLA","sibling"
"herbion","HERBION","sibling"
"neurorubine","NEURORUBINE","sibling"
"ŠVENČIONIŲ ARBATOS","svf","sibling"
"ŠVENČIONIŲ ARBATOS","Acorus","sibling"
"ŠVENČIONIŲ ARBATOS","ACORUS","sibling"
"ŠALTALANKIŲ ALIEJUS","salvena","sibling"
"ŠALTALANKIŲ ALIEJUS","West Pharma East","sibling"
"ŠALTALANKIŲ ALIEJUS","SEA BUCKTHORN","sibling"
"salvena","ŠALTALANKIŲ ALIEJUS","sibling"
"esu-lape","ESU LAPĖ","sibling"
"mediquest","MEDIQUEST","sibling"
"MOCARD","SILVADEP","sibling"
"NATURA","convatec","sibling"
"NATURA","ConvaTec","sibling"
"Hemopropin","HEMOPROPIN","sibling"
"OPTAVID","AA","sibling"
"AA","OPTAVID","sibling"
"FLEXIT","NUTREND","sibling"
"OCULO START","BF-ESSE","sibling"
"SCHAR","Dr. Schar","sibling"
"Dr. Schar","SCHAR","sibling"
"ACETERIN","Aceterin","sibling"
"Aceterin","ACETERIN","sibling"
"SWEET DREAMS","ACONITUM","sibling"
"BIOSILYMARIN","BIOFARMACIJA","sibling"
"FOMAN","VALENTIS","sibling"
"Liposominis","CURESUPPORT","sibling"
"Dr. Some","MEDB","sibling"
"CLEAR BRAIN","NEW NORDIC","sibling"
"POTASSIUM PERMANGANATE","VALENTIS","sibling"
"Baldacci","TECNOFER","sibling"
"MEFLOVAN","ACONITUM","sibling"
"EndWarts","ENDWARTS PEN","sibling"
"RAMI ŠIRDIS","ACONITUM","sibling"
"VITAMIN C PRO FORTE","ACONITUM","sibling"
"Lucovitaal","DROGE MOND","sibling"
"ZAP","Zap","sibling"
"Zap","ZAP","sibling"
"White Way","DIAGNOSIS","sibling"
"STOMADRESS PLUS","ConvaTec","sibling"
"STOMASAFE","Carefix","sibling"
"STOMASAFE","stomasafe","sibling"
"Carefix","STOMASAFE","sibling"
"NATURA+","ConvaTec","sibling"
"NATURA+","convatec","sibling"
"Mucofalk","MUCOFALK","sibling"
"CITO","ACONITUM","sibling"
"InoCel","INOCEL","sibling"
"NILTAC","ConvaTec","sibling"
"Gastrotuss","GASTROTUSS","sibling"
"MESOFT","Molnlycke","sibling"
"Golamir","GOLAMIR","sibling"
"Matopat","KITA","sibling"
"Matopat","MATOCOMP","sibling"
"Matopat","MATOPAT","sibling"
"STOMACH","KITA","sibling"
"AUKSINĖ ŽVAIGŽDĖ","GOLDEN STAR","sibling"
"AUKSINĖ ŽVAIGŽDĖ","golden-star","sibling"
"GOLDEN STAR","AUKSINĖ ŽVAIGŽDĖ","sibling"
"Paracetamolis","KITA","sibling"
"KALICORD","ACONITUM","sibling"
"KriOmega","ACONITUM","sibling"
"KRIOMEGA","ACONITUM","sibling"
"CORDISOL","ACONITUM","sibling"
"VALERIANA","VALENTIS","sibling"
"VALERIANA","KITA","sibling"
"CASTOR","KITA","sibling"
"HAWTHORN","VALENTIS","sibling"
"TOTHEMA","TOTHEMA","sibling"
"GRANFENG","AZAS","sibling"
"PERENNIAL PLANT","ESU LAPĖ","sibling"
"CAMPHORA","ESU LAPĖ","sibling"
"TEPALAS NUO NUOSPAUDŲ","ESU LAPĖ","sibling"
"SALICYLIC ACID","KITA","sibling"
"NUX VOMICA","Heel","sibling"
"NUX VOMICA","heel","sibling"
"NUX VOMICA","NUX","sibling"
"TARTEPHEDREEL","Heel","sibling"
"TARTEPHEDREEL","heel","sibling"
"TARTEPHEDREEL","TARTEPHEDREEL","sibling"
"TWIG","KITA","sibling"
"NUTRISON","Nutricia","sibling"
"Nutricia","NUTRISON","sibling"
"Nutricia","NUTRIDRINK","sibling"
"Nutricia","CUBITAN","sibling"
"Nutricia","INFATRINI","sibling"
"Nutricia","NEOCATE","sibling"
"Nutricia","NUTILIS","sibling"
"Nutricia","PROTIFAR","sibling"
"CALENDULA","VALENTIS","sibling"
"CALENDULA","ESU LAPĖ","sibling"
"GAUSE BANDAGE CONFORMING","AZAS","sibling"
"FERRETAB","FERRETAB COMP.","sibling"
"Corneregel","CORNEREGEL","sibling"
"POTENZINE","ACONITUM","sibling"
"MATOCOMP","Matopat","sibling"
"NENEDENT","Dentinox","sibling"
"Dentinox","NENEDENT","sibling"
"Dentinox","DENTINOX","sibling"
"Dentinox","DAUMEXOL","sibling"
"Hartmann","HARTMANN","sibling"
"Hartmann","SOFT ZELLIN","sibling"
"Hartmann","MOLICARE","sibling"
"Hartmann","GRASSOLIND","sibling"
"BIOMAGNIS","BIOFARMACIJA","sibling"
"SOFT ZELLIN","Hartmann","sibling"
"ULTRA CREEP","MEDRULL","sibling"
"ULTRA CREEP","Medrull","sibling"
"BIOKALIS","BIOFARMACIJA","sibling"
"ACIDUM SALICILICUM","SANITAS","sibling"
"Otrinazil","OTRIVIN","sibling"
"DISPOGEL","DISPOGEL","sibling"
"DISPOGEL","Dispogel","sibling"
"DISPOGEL","dispogel","sibling"
"Orion Pharma","REMO-WAX","sibling"
"Orion Pharma","ORIOVIT","sibling"
"BIO-CALCIUM","BIOFARMACIJA","sibling"
"VITA-POS","URSAPHARM","sibling"
"GENIAL DAY","Gentle day","sibling"
"GENIAL DAY","gentle-day","sibling"
"OtriDuo","OTRIVIN","sibling"
"OTRIDUO","OTRIVIN","sibling"
"NUTRIDRINK","Nutricia","sibling"
"APPLE CIDER","NEW NORDIC","sibling"
"VITAMIN C","VALENTIS","sibling"
"VITAMIN C","ACONITUM","sibling"
"HAIR VOLUME","NEW NORDIC","sibling"
"BLUE BERRY","NEW NORDIC","sibling"
"PowerC","BIOFARMACIJA","sibling"
"FRUTIN","New Nordic","sibling"
"FRUTIN","new-nordic","sibling"
"FRUTIN","FRUTIN","sibling"
"FOLKEPILLEN","NEW NORDIC","sibling"
"TONE","New Nordic","sibling"
"TONE","new-nordic","sibling"
"SKIN CARE","NEW NORDIC","sibling"
"YOGURT","VALENTIS","sibling"
"ALAUS MIELĖS","Aptiekas Produkcija","sibling"
"ALAUS MIELĖS","supervit","sibling"
"Aptiekas Produkcija","ALAUS MIELĖS","sibling"
"Aptiekas Produkcija","AUSTRIŲ KALCIS","sibling"
"Aptiekas Produkcija","KORALO KALCIS","sibling"
"GASTRO FORTE","GASTRO FORTE","sibling"
"GASTRO FORTE","gastro-forte","sibling"
"Magnex","VITABALANS","sibling"
"PROTECTIS","BIOGAIA","sibling"
"LAKRIPOS","URSAPHARM","sibling"
"Lakripos","URSAPHARM","sibling"
"ARGOSEPT","Medex Swiss","sibling"
"Medex Swiss","ARGOSEPT","sibling"
"Sofar Swiss","GERDOFF","sibling"
"Sofar Swiss","CLISMA","sibling"
"HEARTH","VALENTIS","sibling"
"Bausch&Lomb","HYAL DROP MULT","sibling"
"Mometasone Teva","MOMETASONE TEVA","sibling"
"BIOCALCIUM","BIOFARMACIJA","sibling"
"Santen","CATIONORM","sibling"
"Santen","OCUTEARS","sibling"
"NOVA","NOVA T","sibling"
"NOVA T","NOVA","sibling"
"pim_lidonium","Valentis","sibling"
"pim_lidonium","LIDONIUM","sibling"
"MULTIVITAMINS","NEW NORDIC","sibling"
"DR.BRANDT","DR. BRANDT","sibling"
"COAGUCHEK","ACCU-CHEK","sibling"
"Canpol babies","CANPOL","sibling"
"Disney","LES 101 DALMATIENS","sibling"
"G.U.M","GUM","sibling"
"Topicrem","TOPICREM","sibling"
"MOLICARE","Hartmann","sibling"
"MOLICARE","ATRAUMAN","sibling"
"Elgon","ELGON","sibling"
"KILIG","Kilig","sibling"
"Kilig","KILIG","sibling"
"Aloe Pura","ALOE VERA","sibling"
"APOTHEKE","APOTHEKE","sibling"
